Date,Close
12/28/10,5.28
12/29/10,5.55
12/30/10,5.3
12/31/10,5.33
1/3/11,5.32
1/4/11,5.33
1/5/11,5.37
1/6/11,5.58
1/7/11,5.65
1/10/11,5.69
1/11/11,5.39
1/12/11,5.39
1/13/11,5.24
1/14/11,5.15
1/18/11,5.13
1/19/11,4.81
1/20/11,4.52
1/21/11,4.61
1/24/11,4.9
1/25/11,4.94
1/26/11,4.95
1/27/11,4.98
1/28/11,4.8
1/31/11,4.82
2/1/11,4.78
2/2/11,4.79
2/3/11,4.73
2/4/11,4.69
2/7/11,4.61
2/8/11,4.9
2/9/11,4.64
2/10/11,4.64
2/11/11,4.65
2/14/11,4.62
2/15/11,4.57
2/16/11,4.95
2/17/11,4.72
2/18/11,4.64
2/22/11,4.37
2/23/11,4.37
2/24/11,4.51
2/25/11,4.72
2/28/11,4.78
3/1/11,4.79
3/2/11,4.8
3/3/11,4.87
3/4/11,4.99
3/7/11,4.99
3/8/11,4.93
3/9/11,4.94
3/10/11,4.8
3/11/11,4.81
3/14/11,4.65
3/15/11,4.59
3/16/11,4.56
3/17/11,4.56
3/18/11,4.59
3/21/11,4.55
3/22/11,4.44
3/23/11,4.44
3/24/11,4.47
3/25/11,4.55
3/28/11,4.65
3/29/11,4.78
3/30/11,4.74
3/31/11,5.55
4/1/11,5.33
4/4/11,5.17
4/5/11,5.34
4/6/11,5.3
4/7/11,5.45
4/8/11,5.3
4/11/11,5.05
4/12/11,4.93
4/13/11,4.99
4/14/11,5.03
4/15/11,5.12
4/18/11,5.01
4/19/11,5.03
4/20/11,5.15
4/21/11,5.35
4/25/11,5.28
4/26/11,5.39
4/27/11,5.42
4/28/11,5.53
4/29/11,5.52
5/2/11,5.49
5/3/11,5.37
5/4/11,5.34
5/5/11,5.29
5/6/11,5.42
5/9/11,5.58
5/10/11,5.67
5/11/11,5.41
5/12/11,5.53
5/13/11,5.51
5/16/11,5.32
5/17/11,5.19
5/18/11,5.27
5/19/11,5.64
5/20/11,5.59
5/23/11,5.36
5/24/11,5.34
5/25/11,5.8
5/26/11,5.9
5/27/11,5.91
5/31/11,6.03
6/1/11,5.7
6/2/11,5.75
6/3/11,6.03
6/6/11,5.74
6/7/11,5.67
6/8/11,5.42
6/9/11,5.52
6/10/11,5.57
6/13/11,5.69
6/14/11,5.72
6/15/11,5.46
6/16/11,5.3
6/17/11,5.3
6/20/11,5.2
6/21/11,5.51
6/22/11,5.44
6/23/11,5.54
6/24/11,5.51
6/27/11,5.49
6/28/11,5.62
6/29/11,5.66
6/30/11,5.83
7/1/11,5.8
7/5/11,5.83
7/6/11,5.79
7/7/11,5.95
7/8/11,5.76
7/11/11,5.67
7/12/11,5.63
7/13/11,5.73
7/14/11,5.52
7/15/11,5.52
7/18/11,5.45
7/19/11,5.58
7/20/11,5.74
7/21/11,5.74
7/22/11,5.86
7/25/11,5.7
7/26/11,5.6
7/27/11,5.53
7/28/11,5.63
7/29/11,5.63
8/1/11,5.75
8/2/11,5.47
8/3/11,5.44
8/4/11,4.95
8/5/11,4.85
8/8/11,4.73
8/9/11,5.01
8/10/11,4.76
8/11/11,5.06
8/12/11,5.26
8/15/11,5.25
8/16/11,5.22
8/17/11,5.17
8/18/11,4.85
8/19/11,4.46
8/22/11,4.39
8/23/11,4.59
8/24/11,4.77
8/25/11,4.62
8/26/11,4.75
8/29/11,4.94
8/30/11,4.93
8/31/11,4.95
9/1/11,4.8
9/2/11,4.61
9/6/11,4.59
9/7/11,4.77
9/8/11,4.72
9/9/11,4.59
9/12/11,4.58
9/13/11,4.82
9/14/11,4.87
9/15/11,4.96
9/16/11,5.16
9/19/11,5.15
9/20/11,5.2
9/21/11,5.17
9/22/11,5.13
9/23/11,5.28
9/26/11,5.1
9/27/11,5.24
9/28/11,4.92
9/29/11,4.82
9/30/11,4.88
10/3/11,4.75
10/4/11,4.73
10/5/11,5.07
10/6/11,5.39
10/7/11,5.4
10/10/11,5.58
10/11/11,5.52
10/12/11,5.56
10/13/11,5.59
10/14/11,5.61
10/17/11,5.48
10/18/11,5.67
10/19/11,5.51
10/20/11,5.47
10/21/11,5.61
10/24/11,5.71
10/25/11,5.65
10/26/11,5.6
10/27/11,5.75
10/28/11,5.97
10/31/11,5.87
11/1/11,5.78
11/2/11,5.74
11/3/11,6.49
11/4/11,6.46
11/7/11,6.25
11/8/11,6.37
11/9/11,6.18
11/10/11,6.27
11/11/11,6.73
11/14/11,6.64
11/15/11,6.79
11/16/11,6.99
11/17/11,6.74
11/18/11,6.52
11/21/11,6.35
11/22/11,6.41
11/23/11,6.29
11/25/11,6.33
11/28/11,6.51
11/29/11,6.35
11/30/11,6.55
12/1/11,6.52
12/2/11,6.66
12/5/11,6.88
12/6/11,6.97
12/7/11,6.84
12/8/11,6.18
12/9/11,6.21
12/12/11,6.08
12/13/11,5.89
12/14/11,5.71
12/15/11,5.72
12/16/11,5.6
12/19/11,5.55
12/20/11,5.58
12/21/11,5.51
12/22/11,5.55
12/23/11,5.58
12/27/11,5.71
12/28/11,5.7
12/29/11,5.75
12/30/11,5.71
1/3/12,5.62
1/4/12,5.54
1/5/12,5.42
1/6/12,5.38
1/9/12,5.45
1/10/12,5.52
1/11/12,5.65
1/12/12,5.65
1/13/12,4.56
1/17/12,5.32
1/18/12,5.36
1/19/12,5.35
1/20/12,5.32
1/23/12,5.35
1/24/12,5.48
1/25/12,5.59
1/26/12,5.79
1/27/12,5.87
1/30/12,5.91
1/31/12,5.81
2/1/12,5.92
2/2/12,6.05
2/3/12,6.23
2/6/12,6.36
2/7/12,6.32
2/8/12,6.39
2/9/12,6.52
2/10/12,6.22
2/13/12,6.3
2/14/12,6.63
2/15/12,6.72
2/16/12,6.84
2/17/12,6.99
2/21/12,6.9
2/22/12,6.84
2/23/12,6.91
2/24/12,6.75
2/27/12,6.72
2/28/12,6.76
2/29/12,6.68
3/1/12,6.88
3/2/12,6.81
3/5/12,6.75
3/6/12,6.62
3/7/12,6.62
3/8/12,6.61
3/9/12,6.95
3/12/12,7.2
3/13/12,7.22
3/14/12,7.06
3/15/12,7
3/16/12,7.06
3/19/12,7
3/20/12,6.99
3/21/12,7.03
3/22/12,6.88
3/23/12,6.82
3/26/12,7.48
3/27/12,7.59
3/28/12,7.57
3/29/12,7.47
3/30/12,7.45
4/2/12,7.32
4/3/12,7.6
4/4/12,7
4/5/12,6.9
4/9/12,6.63
4/10/12,6.49
4/11/12,6.62
4/12/12,6.69
4/13/12,6.72
4/16/12,6.45
4/17/12,6.45
4/18/12,6.53
4/19/12,6.63
4/20/12,6.63
4/23/12,6.39
4/24/12,6.36
4/25/12,6.58
4/26/12,6.7
4/27/12,6.67
4/30/12,6.63
5/1/12,6.76
5/2/12,6.79
5/3/12,6.49
5/4/12,6.37
5/7/12,6.49
5/8/12,6.04
5/9/12,6.01
5/10/12,6.59
5/11/12,6.45
5/14/12,6.01
5/15/12,5.89
5/16/12,5.84
5/17/12,5.71
5/18/12,5.51
5/21/12,5.75
5/22/12,6.16
5/23/12,6.2
5/24/12,6.06
5/25/12,5.96
5/29/12,6.34
5/30/12,6.08
5/31/12,5.9
6/1/12,5.63
6/4/12,5.58
6/5/12,5.58
6/6/12,5.84
6/7/12,5.79
6/8/12,6.02
6/11/12,5.82
6/12/12,5.93
6/13/12,5.95
6/14/12,5.88
6/15/12,5.98
6/18/12,6.37
6/19/12,6.42
6/20/12,6.76
6/21/12,6.44
6/22/12,6.76
6/25/12,6.62
6/26/12,6.32
6/27/12,6.39
6/28/12,6.28
6/29/12,6.26
7/2/12,6.08
7/3/12,6.13
7/5/12,6.25
7/6/12,6.2
7/9/12,6.3
7/10/12,6.25
7/11/12,6.3
7/12/12,6.54
7/13/12,6.85
7/16/12,7.19
7/17/12,6.67
7/18/12,6.43
7/19/12,6.45
7/20/12,6.36
7/23/12,6.13
7/24/12,5.97
7/25/12,5.79
7/26/12,5.63
7/27/12,5.9
7/30/12,5.47
7/31/12,5.48
8/1/12,5.25
8/2/12,5.22
8/3/12,5.45
8/6/12,5.65
8/7/12,6.05
8/8/12,5.82
8/9/12,5.88
8/10/12,5.99
8/13/12,6.23
8/14/12,5.88
8/15/12,5.88
8/16/12,6.06
8/17/12,6
8/20/12,5.9
8/21/12,5.82
8/22/12,5.99
8/23/12,6.15
8/24/12,5.9
8/27/12,5.66
8/28/12,5.74
8/29/12,5.68
8/30/12,5.68
8/31/12,5.7
9/4/12,5.63
9/5/12,5.59
9/6/12,5.71
9/7/12,5.87
9/10/12,5.47
9/11/12,5.56
9/12/12,5.66
9/13/12,5.9
9/14/12,6.08
9/17/12,6.51
9/18/12,6.27
9/19/12,6.21
9/20/12,6.18
9/21/12,6
9/24/12,6.13
9/25/12,5.53
9/26/12,5.51
9/27/12,5.7
9/28/12,5.86
10/1/12,5.83
10/2/12,5.96
10/3/12,5.86
10/4/12,5.88
10/5/12,5.78
10/8/12,5.85
10/9/12,5.67
10/10/12,5.68
10/11/12,5.66
10/12/12,5.53
10/15/12,5.47
10/16/12,5.61
10/17/12,5.76
10/18/12,5.61
10/19/12,5.55
10/22/12,5.57
10/23/12,5.68
10/24/12,5.48
10/25/12,5.5
10/26/12,5.48
10/31/12,5.63
11/1/12,5.85
11/2/12,5.78
11/5/12,6.3
11/6/12,6.23
11/7/12,6.31
11/8/12,6.26
11/9/12,6.06
11/12/12,6.21
11/13/12,6.32
11/14/12,6.28
11/15/12,6.16
11/16/12,6.37
11/19/12,6.58
11/20/12,6.6
11/21/12,6.49
11/23/12,6.43
11/26/12,6.45
11/27/12,6.43
11/28/12,6.65
11/29/12,6.74
11/30/12,6.76
12/3/12,6.92
12/4/12,6.78
12/5/12,6.74
12/6/12,6.78
12/7/12,6.83
12/10/12,6.91
12/11/12,7.06
12/12/12,7.05
12/13/12,6.72
12/14/12,6.76
12/17/12,6.88
12/18/12,6.92
12/19/12,6.92
12/20/12,6.89
12/21/12,6.8
12/24/12,6.86
12/26/12,6.72
12/27/12,6.74
12/28/12,6.64
12/31/12,6.77
1/2/13,7.07
1/3/13,6.95
1/4/13,6.88
1/7/13,6.87
1/8/13,6.74
1/9/13,6.73
1/10/13,6.71
1/11/13,6.58
1/14/13,6.65
1/15/13,6.78
1/16/13,6.82
1/17/13,6.88
1/18/13,6.9
1/22/13,7.04
1/23/13,7.2
1/24/13,7.4
1/25/13,7.4
1/28/13,7.61
1/29/13,7.59
1/30/13,7.5
1/31/13,7.5
2/1/13,7.66
2/4/13,7.55
2/5/13,7.63
2/6/13,7.83
2/7/13,7.9
2/8/13,7.85
2/11/13,7.68
2/12/13,7.58
2/13/13,7.69
2/14/13,7.66
2/15/13,7.41
2/19/13,7.86
2/20/13,7.71
2/21/13,7.03
2/22/13,7.22
2/25/13,6.88
2/26/13,6.89
2/27/13,7.02
2/28/13,6.97
3/1/13,6.93
3/4/13,7.12
3/5/13,7.33
3/6/13,7.54
3/7/13,7.65
3/8/13,7.69
3/11/13,7.82
3/12/13,7.82
3/13/13,7.8
3/14/13,7.37
3/15/13,7.06
3/18/13,7.03
3/19/13,7.02
3/20/13,7.19
3/21/13,7.2
3/22/13,7.32
3/25/13,7.51
3/26/13,7.57
3/27/13,7.63
3/28/13,7.58
4/1/13,8.79
4/2/13,8.87
4/3/13,8.22
4/4/13,8.4
4/5/13,8.27
4/8/13,8.37
4/9/13,8.1
4/10/13,8.37
4/11/13,8.72
4/12/13,8.75
4/15/13,8.66
4/16/13,9.12
4/17/13,9.09
4/18/13,9.39
4/19/13,9.57
4/22/13,10.04
4/23/13,10.2
4/24/13,10.09
4/25/13,10.4
4/26/13,10.24
4/29/13,10.99
4/30/13,10.8
5/1/13,10.66
5/2/13,10.82
5/3/13,10.91
5/6/13,11.9
5/7/13,11.1
5/8/13,11.16
5/9/13,13.88
5/10/13,15.35
5/13/13,17.56
5/14/13,16.65
5/15/13,16.97
5/16/13,18.45
5/17/13,18.3
5/20/13,17.99
5/21/13,17.52
5/22/13,17.45
5/23/13,18.55
5/24/13,19.42
5/28/13,22.07
5/29/13,20.93
5/30/13,20.99
5/31/13,19.55
6/3/13,18.52
6/4/13,18.97
6/5/13,19.07
6/6/13,19.47
6/7/13,20.41
6/10/13,20.01
6/11/13,18.89
6/12/13,19.55
6/13/13,19.64
6/14/13,20.06
6/17/13,20.44
6/18/13,20.68
6/19/13,20.94
6/20/13,20.13
6/21/13,19.91
6/24/13,20.3
6/25/13,20.48
6/26/13,21.14
6/27/13,21.85
6/28/13,21.47
7/1/13,23.44
7/2/13,23.56
7/3/13,23.05
7/5/13,24.02
7/8/13,24.32
7/9/13,24.69
7/10/13,24.45
7/11/13,25.12
7/12/13,25.98
7/15/13,25.45
7/16/13,21.81
7/17/13,24.05
7/18/13,23.81
7/19/13,23.94
7/22/13,24.49
7/23/13,24.55
7/24/13,24.34
7/25/13,24.81
7/26/13,25.88
7/29/13,26.92
7/30/13,26.35
7/31/13,26.86
8/1/13,27.11
8/2/13,27.6
8/5/13,28.94
8/6/13,28.43
8/7/13,26.85
8/8/13,30.7
8/9/13,30.6
8/12/13,29.48
8/13/13,29.09
8/14/13,27.87
8/15/13,27.93
8/16/13,28.4
8/19/13,28.98
8/20/13,29.92
8/21/13,29.57
8/22/13,31.42
8/23/13,32.37
8/26/13,32.84
8/27/13,33.4
8/28/13,33.29
8/29/13,33.21
8/30/13,33.8
9/3/13,33.79
9/4/13,34.12
9/5/13,33.99
9/6/13,33.39
9/9/13,32.14
9/10/13,33.27
9/11/13,32.7
9/12/13,32.99
9/13/13,33.11
9/16/13,33.32
9/17/13,33.25
9/18/13,33.24
9/19/13,35.58
9/20/13,36.68
9/23/13,36.22
9/24/13,36.47
9/25/13,37.05
9/26/13,37.73
9/27/13,38.18
9/30/13,38.67
10/1/13,38.6
10/2/13,36.19
10/3/13,34.66
10/4/13,36.2
10/7/13,36.61
10/8/13,34.95
10/9/13,33.76
10/10/13,34.59
10/11/13,35.74
10/14/13,35.94
10/15/13,36.79
10/16/13,36.71
10/17/13,36.56
10/18/13,36.68
10/21/13,34.52
10/22/13,34.31
10/23/13,32.9
10/24/13,34.63
10/25/13,33.93
10/28/13,32.57
10/29/13,32.89
10/30/13,31.84
10/31/13,31.99
11/1/13,32.43
11/4/13,35.04
11/5/13,35.36
11/6/13,30.23
11/7/13,27.95
11/8/13,27.59
11/11/13,28.94
11/12/13,27.56
11/13/13,27.74
11/14/13,27.52
11/15/13,27.09
11/18/13,24.32
11/19/13,25.22
11/20/13,24.22
11/21/13,24.42
11/22/13,24.28
11/25/13,24.17
11/26/13,24.1
11/27/13,25.39
11/29/13,25.46
12/2/13,24.83
12/3/13,28.94
12/4/13,27.79
12/5/13,28.1
12/6/13,27.47
12/9/13,28.32
12/10/13,28.44
12/11/13,27.93
12/12/13,29.49
12/13/13,29.53
12/16/13,29.59
12/17/13,30.49
12/18/13,29.6
12/19/13,28.14
12/20/13,28.65
12/23/13,28.71
12/24/13,30.28
12/26/13,31.1
12/27/13,30.22
12/30/13,30.49
12/31/13,30.09
1/2/14,30.02
1/3/14,29.91
1/6/14,29.4
1/7/14,29.87
1/8/14,30.26
1/9/14,29.51
1/10/14,29.14
1/13/14,27.87
1/14/14,32.25
1/15/14,32.83
1/16/14,34.19
1/17/14,34
1/21/14,35.34
1/22/14,35.71
1/23/14,36.3
1/24/14,34.92
1/27/14,33.92
1/28/14,35.68
1/29/14,35.05
1/30/14,36.57
1/31/14,36.28
2/3/14,35.42
2/4/14,35.75
2/5/14,34.88
2/6/14,35.68
2/7/14,37.31
2/10/14,39.31
2/11/14,39.32
2/12/14,39.06
2/13/14,39.93
2/14/14,39.65
2/18/14,40.74
2/19/14,38.73
2/20/14,41.99
2/21/14,41.92
2/24/14,43.53
2/25/14,49.6
2/26/14,50.6
2/27/14,50.51
2/28/14,48.96
3/3/14,50.11
3/4/14,50.97
3/5/14,50.53
3/6/14,50.59
3/7/14,49.24
3/10/14,47.77
3/11/14,46.88
3/12/14,48.3
3/13/14,47.56
3/14/14,46.19
3/17/14,46.8
3/18/14,48.01
3/19/14,47.17
3/20/14,46.98
3/21/14,45.78
3/24/14,44.03
3/25/14,44.09
3/26/14,42.59
3/27/14,41.46
3/28/14,42.47
3/31/14,41.69
4/1/14,43.39
4/2/14,46.06
4/3/14,45.08
4/4/14,42.45
4/7/14,41.5
4/8/14,43.09
4/9/14,43.39
4/10/14,40.84
4/11/14,40.76
4/14/14,39.62
4/15/14,38.78
4/16/14,39.82
4/17/14,39.62
4/21/14,40.88
4/22/14,43.73
4/23/14,41.6
4/24/14,41.57
4/25/14,39.97
4/28/14,39.7
4/29/14,41.38
4/30/14,41.58
5/1/14,41.55
5/2/14,42.18
5/5/14,43.32
5/6/14,41.46
5/7/14,40.27
5/8/14,35.72
5/9/14,36.45
5/12/14,36.93
5/13/14,38.03
5/14/14,38.12
5/15/14,37.72
5/16/14,38.31
5/19/14,39.22
5/20/14,39.06
5/21/14,39.89
5/22/14,40.98
5/23/14,41.46
5/27/14,42.31
5/28/14,42.05
5/29/14,42.05
5/30/14,41.55
6/2/14,40.94
6/3/14,40.99
6/4/14,40.8
6/5/14,41.38
6/6/14,41.63
6/9/14,41.06
6/10/14,40.46
6/11/14,40.89
6/12/14,40.7
6/13/14,41.28
6/16/14,44.92
6/17/14,46.33
6/18/14,45.42
6/19/14,45.56
6/20/14,45.92
6/23/14,47.44
6/24/14,46.5
6/25/14,47.38
6/26/14,47.12
6/27/14,47.81
6/30/14,48.01
7/1/14,47.94
7/2/14,45.89
7/3/14,45.85
7/7/14,44.53
7/8/14,43.81
7/9/14,44.61
7/10/14,43.89
7/11/14,43.63
7/14/14,45.34
7/15/14,43.92
7/16/14,43.43
7/17/14,43.08
7/18/14,44
7/21/14,44.11
7/22/14,43.92
7/23/14,44.5
7/24/14,44.71
7/25/14,44.71
7/28/14,44.96
7/29/14,45
7/30/14,45.78
7/31/14,44.66
8/1/14,46.65
8/4/14,47.7
8/5/14,47.7
8/6/14,49.79
8/7/14,50.48
8/8/14,49.63
8/11/14,51.86
8/12/14,51.99
8/13/14,52.06
8/14/14,52.28
8/15/14,52.4
8/18/14,51.99
8/19/14,51.35
8/20/14,51.14
8/21/14,50.87
8/22/14,51.36
8/25/14,52.51
8/26/14,52.35
8/27/14,52.65
8/28/14,52.77
8/29/14,53.94
9/2/14,56.82
9/3/14,56.24
9/4/14,57.21
9/5/14,55.48
9/8/14,56.42
9/9/14,55.7
9/10/14,56.22
9/11/14,56.06
9/12/14,55.84
9/15/14,50.77
9/16/14,52.15
9/17/14,52.28
9/18/14,52.76
9/19/14,51.86
9/22/14,50.01
9/23/14,50.08
9/24/14,50.43
9/25/14,49.39
9/26/14,49.32
9/29/14,49.05
9/30/14,48.54
10/1/14,48.05
10/2/14,50.28
10/3/14,51.04
10/6/14,52.12
10/7/14,51.91
10/8/14,51.86
10/9/14,51.4
10/10/14,47.38
10/13/14,44.92
10/14/14,45.41
10/15/14,45.94
10/16/14,45.27
10/17/14,45.5
10/20/14,46.09
10/21/14,47.07
10/22/14,46.22
10/23/14,47.06
10/24/14,47.05
10/27/14,44.33
10/28/14,48.55
10/29/14,47.62
10/30/14,47.73
10/31/14,48.34
11/3/14,48.52
11/4/14,47.79
11/5/14,46.19
11/6/14,48.24
11/7/14,48.04
11/10/14,48.39
11/11/14,50.22
11/12/14,49.82
11/13/14,50.34
11/14/14,51.74
11/17/14,50.8
11/18/14,51.54
11/19/14,49.55
11/20/14,49.74
11/21/14,48.56
11/24/14,49.34
11/25/14,49.62
11/26/14,49.69
11/28/14,48.9
12/1/14,46.33
12/2/14,46.29
12/3/14,45.86
12/4/14,45.66
12/5/14,44.74
12/8/14,42.87
12/9/14,43.38
12/10/14,41.97
12/11/14,41.78
12/12/14,41.4
12/15/14,40.81
12/16/14,39.56
12/17/14,41.16
12/18/14,43.65
12/19/14,43.86
12/22/14,44.52
12/23/14,44.19
12/24/14,44.45
12/26/14,45.56
12/29/14,45.14
12/30/14,44.45
12/31/14,44.48
1/2/15,43.86
1/5/15,42.02
1/6/15,42.26
1/7/15,42.19
1/8/15,42.12
1/9/15,41.33
1/12/15,40.44
1/13/15,40.85
1/14/15,38.54
1/15/15,38.37
1/16/15,38.61
1/20/15,38.39
1/21/15,39.31
1/22/15,40.32
1/23/15,40.26
1/26/15,41.31
1/27/15,41.2
1/28/15,39.87
1/29/15,41.04
1/30/15,40.72
2/2/15,42.19
2/3/15,43.67
2/4/15,43.71
2/5/15,44.2
2/6/15,43.47
2/9/15,43.5
2/10/15,43.26
2/11/15,42.56
2/12/15,40.58
2/13/15,40.75
2/17/15,40.87
2/18/15,40.89
2/19/15,42.34
2/20/15,43.42
2/23/15,41.47
2/24/15,40.82
2/25/15,40.75
2/26/15,41.44
2/27/15,40.67
3/2/15,39.47
3/3/15,39.91
3/4/15,40.49
3/5/15,40.13
3/6/15,38.78
3/9/15,38.18
3/10/15,38.06
3/11/15,38.75
3/12/15,38.21
3/13/15,37.74
3/16/15,39.14
3/17/15,38.95
3/18/15,40.14
3/19/15,39.13
3/20/15,39.62
3/23/15,39.93
3/24/15,40.34
3/25/15,38.86
3/26/15,38.08
3/27/15,37
3/30/15,38.11
3/31/15,37.75
4/1/15,37.52
4/2/15,38.2
4/6/15,40.62
4/7/15,40.65
4/8/15,41.53
4/9/15,42.02
4/10/15,42.18
4/13/15,41.96
4/14/15,41.49
4/15/15,41.57
4/16/15,41.34
4/17/15,41.36
4/20/15,41.05
4/21/15,41.88
4/22/15,43.89
4/23/15,43.72
4/24/15,43.69
4/27/15,46.31
4/28/15,46.1
4/29/15,46.49
4/30/15,45.21
5/1/15,45.21
5/4/15,46.1
5/5/15,46.59
5/6/15,46.09
5/7/15,47.36
5/8/15,47.32
5/11/15,47.9
5/12/15,48.95
5/13/15,48.64
5/14/15,48.82
5/15/15,49.77
5/18/15,49.75
5/19/15,49.43
5/20/15,48.87
5/21/15,49.12
5/22/15,49.55
5/26/15,49.49
5/27/15,49.49
5/28/15,50.29
5/29/15,50.16
6/1/15,49.89
6/2/15,49.67
6/3/15,49.8
6/4/15,49.18
6/5/15,49.83
6/8/15,51.26
6/9/15,51.2
6/10/15,50.14
6/11/15,50.28
6/12/15,50.14
6/15/15,50.08
6/16/15,50.62
6/17/15,52.08
6/18/15,52.38
6/19/15,52.5
6/22/15,51.96
6/23/15,53.53
6/24/15,53.03
6/25/15,53.76
6/26/15,53.42
6/29/15,52.4
6/30/15,53.65
7/1/15,53.83
7/2/15,56
7/6/15,55.94
7/7/15,53.58
7/8/15,50.99
7/9/15,51.58
7/10/15,51.83
7/13/15,52.43
7/14/15,53.13
7/15/15,52.63
7/16/15,53.34
7/17/15,54.93
7/20/15,56.45
7/21/15,53.35
7/22/15,53.57
7/23/15,53.44
7/24/15,53.08
7/27/15,50.6
7/28/15,52.96
7/29/15,52.76
7/30/15,53.36
7/31/15,53.23
8/3/15,52
8/4/15,53.26
8/5/15,54.03
8/6/15,49.23
8/7/15,48.5
8/10/15,48.23
8/11/15,47.47
8/12/15,47.63
8/13/15,48.5
8/14/15,48.63
8/17/15,51
8/18/15,52.14
8/19/15,51.05
8/20/15,48.44
8/21/15,46.15
8/24/15,43.77
8/25/15,44.01
8/26/15,44.97
8/27/15,48.6
8/28/15,49.7
8/31/15,49.81
9/1/15,47.73
9/2/15,49.54
9/3/15,49.11
9/4/15,48.39
9/8/15,49.63
9/9/15,49.78
9/10/15,49.7
9/11/15,50.05
9/14/15,50.64
9/15/15,50.71
9/16/15,52.45
9/17/15,52.41
9/18/15,52.12
9/21/15,52.84
9/22/15,52.19
9/23/15,52.21
9/24/15,52.62
9/25/15,51.38
9/28/15,49.69
9/29/15,49.33
9/30/15,49.68
10/1/15,47.98
10/2/15,49.51
10/5/15,49.23
10/6/15,48.29
10/7/15,46.39
10/8/15,45.34
10/9/15,44.14
10/12/15,43.12
10/13/15,43.85
10/14/15,43.38
10/15/15,44.26
10/16/15,45.4
10/19/15,45.62
10/20/15,42.61
10/21/15,42.02
10/22/15,42.34
10/23/15,41.82
10/26/15,43.05
10/27/15,42.07
10/28/15,42.59
10/29/15,42.33
10/30/15,41.39
11/2/15,42.76
11/3/15,41.67
11/4/15,46.33
11/5/15,46.35
11/6/15,46.47
11/9/15,45.07
11/10/15,43.3
11/11/15,43.82
11/12/15,42.59
11/13/15,41.44
11/16/15,42.86
11/17/15,42.8
11/18/15,44.21
11/19/15,44.36
11/20/15,44
11/23/15,43.55
11/24/15,43.65
11/25/15,45.93
11/27/15,46.32
11/30/15,46.05
12/1/15,47.44
12/2/15,46.4
12/3/15,46.54
12/4/15,46.08
12/7/15,46.23
12/8/15,45.34
12/9/15,44.9
12/10/15,45.41
12/11/15,43.4
12/14/15,43.72
12/15/15,44.22
12/16/15,46.9
12/17/15,46.68
12/18/15,46.09
12/21/15,46.51
12/22/15,45.99
12/23/15,45.94
12/24/15,46.11
12/28/15,45.79
12/29/15,47.44
12/30/15,47.62
12/31/15,48
1/4/16,44.68
1/5/16,44.69
1/6/16,43.81
1/7/16,43.13
1/8/16,42.2
1/11/16,41.57
1/12/16,41.99
1/13/16,40.06
1/14/16,41.24
1/15/16,41
1/19/16,40.94
1/20/16,39.74
1/21/16,39.99
1/22/16,40.51
