Date,Close
8/12/2011,5.26
8/15/2011,5.25
8/16/2011,5.22
8/17/2011,5.17
8/18/2011,4.85
8/19/2011,4.46
8/22/2011,4.39
8/23/2011,4.59
8/24/2011,4.77
8/25/2011,4.62
8/26/2011,4.75
8/29/2011,4.94
8/30/2011,4.93
8/31/2011,4.95
9/1/2011,4.8
9/2/2011,4.61
9/6/2011,4.59
9/7/2011,4.77
9/8/2011,4.72
9/9/2011,4.59
9/12/2011,4.58
9/13/2011,4.82
9/14/2011,4.87
9/15/2011,4.96
9/16/2011,5.16
9/19/2011,5.15
9/20/2011,5.2
9/21/2011,5.17
9/22/2011,5.13
9/23/2011,5.28
9/26/2011,5.1
9/27/2011,5.24
9/28/2011,4.92
9/29/2011,4.82
9/30/2011,4.88
10/3/2011,4.75
10/4/2011,4.73
10/5/2011,5.07
10/6/2011,5.39
10/7/2011,5.4
10/10/2011,5.58
10/11/2011,5.52
10/12/2011,5.56
10/13/2011,5.59
10/14/2011,5.61
10/17/2011,5.48
10/18/2011,5.67
10/19/2011,5.51
10/20/2011,5.47
10/21/2011,5.61
10/24/2011,5.71
10/25/2011,5.65
10/26/2011,5.6
10/27/2011,5.75
10/28/2011,5.97
10/31/2011,5.87
11/1/2011,5.78
11/2/2011,5.74
11/3/2011,6.49
11/4/2011,6.46
11/7/2011,6.25
11/8/2011,6.37
11/9/2011,6.18
11/10/2011,6.27
11/11/2011,6.73
11/14/2011,6.64
11/15/2011,6.79
11/16/2011,6.99
11/17/2011,6.74
11/18/2011,6.52
11/21/2011,6.35
11/22/2011,6.41
11/23/2011,6.29
11/25/2011,6.33
11/28/2011,6.51
11/29/2011,6.35
11/30/2011,6.55
12/1/2011,6.52
12/2/2011,6.66
12/5/2011,6.88
12/6/2011,6.97
12/7/2011,6.84
12/8/2011,6.18
12/9/2011,6.21
12/12/2011,6.08
12/13/2011,5.89
12/14/2011,5.71
12/15/2011,5.72
12/16/2011,5.6
12/19/2011,5.55
12/20/2011,5.58
12/21/2011,5.51
12/22/2011,5.55
12/23/2011,5.58
12/27/2011,5.71
12/28/2011,5.7
12/29/2011,5.75
12/30/2011,5.71
1/3/2012,5.62
1/4/2012,5.54
1/5/2012,5.42
1/6/2012,5.38
1/9/2012,5.45
1/10/2012,5.52
1/11/2012,5.65
1/12/2012,5.65
1/13/2012,4.56
1/17/2012,5.32
1/18/2012,5.36
1/19/2012,5.35
1/20/2012,5.32
1/23/2012,5.35
1/24/2012,5.48
1/25/2012,5.59
1/26/2012,5.79
1/27/2012,5.87
1/30/2012,5.91
1/31/2012,5.81
2/1/2012,5.92
2/2/2012,6.05
2/3/2012,6.23
2/6/2012,6.36
2/7/2012,6.32
2/8/2012,6.39
2/9/2012,6.52
2/10/2012,6.22
2/13/2012,6.3
2/14/2012,6.63
2/15/2012,6.72
2/16/2012,6.84
2/17/2012,6.99
2/21/2012,6.9
2/22/2012,6.84
2/23/2012,6.91
2/24/2012,6.75
2/27/2012,6.72
2/28/2012,6.76
2/29/2012,6.68
3/1/2012,6.88
3/2/2012,6.81
3/5/2012,6.75
3/6/2012,6.62
3/7/2012,6.62
3/8/2012,6.61
3/9/2012,6.95
3/12/2012,7.2
3/13/2012,7.22
3/14/2012,7.06
3/15/2012,7
3/16/2012,7.06
3/19/2012,7
3/20/2012,6.99
3/21/2012,7.03
3/22/2012,6.88
3/23/2012,6.82
3/26/2012,7.48
3/27/2012,7.59
3/28/2012,7.57
3/29/2012,7.47
3/30/2012,7.45
4/2/2012,7.32
4/3/2012,7.6
4/4/2012,7
4/5/2012,6.9
4/9/2012,6.63
4/10/2012,6.49
4/11/2012,6.62
4/12/2012,6.69
4/13/2012,6.72
4/16/2012,6.45
4/17/2012,6.45
4/18/2012,6.53
4/19/2012,6.63
4/20/2012,6.63
4/23/2012,6.39
4/24/2012,6.36
4/25/2012,6.58
4/26/2012,6.7
4/27/2012,6.67
4/30/2012,6.63
5/1/2012,6.76
5/2/2012,6.79
5/3/2012,6.49
5/4/2012,6.37
5/7/2012,6.49
5/8/2012,6.04
5/9/2012,6.01
5/10/2012,6.59
5/11/2012,6.45
5/14/2012,6.01
5/15/2012,5.89
5/16/2012,5.84
5/17/2012,5.71
5/18/2012,5.51
5/21/2012,5.75
5/22/2012,6.16
5/23/2012,6.2
5/24/2012,6.06
5/25/2012,5.96
5/29/2012,6.34
5/30/2012,6.08
5/31/2012,5.9
6/1/2012,5.63
6/4/2012,5.58
6/5/2012,5.58
6/6/2012,5.84
6/7/2012,5.79
6/8/2012,6.02
6/11/2012,5.82
6/12/2012,5.93
6/13/2012,5.95
6/14/2012,5.88
6/15/2012,5.98
6/18/2012,6.37
6/19/2012,6.42
6/20/2012,6.76
6/21/2012,6.44
6/22/2012,6.76
6/25/2012,6.62
6/26/2012,6.32
6/27/2012,6.39
6/28/2012,6.28
6/29/2012,6.26
7/2/2012,6.08
7/3/2012,6.13
7/5/2012,6.25
7/6/2012,6.2
7/9/2012,6.3
7/10/2012,6.25
7/11/2012,6.3
7/12/2012,6.54
7/13/2012,6.85
7/16/2012,7.19
7/17/2012,6.67
7/18/2012,6.43
7/19/2012,6.45
7/20/2012,6.36
7/23/2012,6.13
7/24/2012,5.97
7/25/2012,5.79
7/26/2012,5.63
7/27/2012,5.9
7/30/2012,5.47
7/31/2012,5.48
8/1/2012,5.25
8/2/2012,5.22
8/3/2012,5.45
8/6/2012,5.65
8/7/2012,6.05
8/8/2012,5.82
8/9/2012,5.88
8/10/2012,5.99
8/13/2012,6.23
8/14/2012,5.88
8/15/2012,5.88
8/16/2012,6.06
8/17/2012,6
8/20/2012,5.9
8/21/2012,5.82
8/22/2012,5.99
8/23/2012,6.15
8/24/2012,5.9
8/27/2012,5.66
8/28/2012,5.74
8/29/2012,5.68
8/30/2012,5.68
8/31/2012,5.7
9/4/2012,5.63
9/5/2012,5.59
9/6/2012,5.71
9/7/2012,5.87
9/10/2012,5.47
9/11/2012,5.56
9/12/2012,5.66
9/13/2012,5.9
9/14/2012,6.08
9/17/2012,6.51
9/18/2012,6.27
9/19/2012,6.21
9/20/2012,6.18
9/21/2012,6
9/24/2012,6.13
9/25/2012,5.53
9/26/2012,5.51
9/27/2012,5.7
9/28/2012,5.86
10/1/2012,5.83
10/2/2012,5.96
10/3/2012,5.86
10/4/2012,5.88
10/5/2012,5.78
10/8/2012,5.85
10/9/2012,5.67
10/10/2012,5.68
10/11/2012,5.66
10/12/2012,5.53
10/15/2012,5.47
10/16/2012,5.61
10/17/2012,5.76
10/18/2012,5.61
10/19/2012,5.55
10/22/2012,5.57
10/23/2012,5.68
10/24/2012,5.48
10/25/2012,5.5
10/26/2012,5.48
10/31/2012,5.63
11/1/2012,5.85
11/2/2012,5.78
11/5/2012,6.3
11/6/2012,6.23
11/7/2012,6.31
11/8/2012,6.26
11/9/2012,6.06
11/12/2012,6.21
11/13/2012,6.32
11/14/2012,6.28
11/15/2012,6.16
11/16/2012,6.37
11/19/2012,6.58
11/20/2012,6.6
11/21/2012,6.49
11/23/2012,6.43
11/26/2012,6.45
11/27/2012,6.43
11/28/2012,6.65
11/29/2012,6.74
11/30/2012,6.76
12/3/2012,6.92
12/4/2012,6.78
12/5/2012,6.74
12/6/2012,6.78
12/7/2012,6.83
12/10/2012,6.91
12/11/2012,7.06
12/12/2012,7.05
12/13/2012,6.72
12/14/2012,6.76
12/17/2012,6.88
12/18/2012,6.92
12/19/2012,6.92
12/20/2012,6.89
12/21/2012,6.8
12/24/2012,6.86
12/26/2012,6.72
12/27/2012,6.74
12/28/2012,6.64
12/31/2012,6.77
1/2/2013,7.07
1/3/2013,6.95
1/4/2013,6.88
1/7/2013,6.87
1/8/2013,6.74
1/9/2013,6.73
1/10/2013,6.71
1/11/2013,6.58
1/14/2013,6.65
1/15/2013,6.78
1/16/2013,6.82
1/17/2013,6.88
1/18/2013,6.9
1/22/2013,7.04
1/23/2013,7.2
1/24/2013,7.4
1/25/2013,7.4
1/28/2013,7.61
1/29/2013,7.59
1/30/2013,7.5
1/31/2013,7.5
2/1/2013,7.66
2/4/2013,7.55
2/5/2013,7.63
2/6/2013,7.83
2/7/2013,7.9
2/8/2013,7.85
2/11/2013,7.68
2/12/2013,7.58
2/13/2013,7.69
2/14/2013,7.66
2/15/2013,7.41
2/19/2013,7.86
2/20/2013,7.71
2/21/2013,7.03
2/22/2013,7.22
2/25/2013,6.88
2/26/2013,6.89
2/27/2013,7.02
2/28/2013,6.97
3/1/2013,6.93
3/4/2013,7.12
3/5/2013,7.33
3/6/2013,7.54
3/7/2013,7.65
3/8/2013,7.69
3/11/2013,7.82
3/12/2013,7.82
3/13/2013,7.8
3/14/2013,7.37
3/15/2013,7.06
3/18/2013,7.03
3/19/2013,7.02
3/20/2013,7.19
3/21/2013,7.2
3/22/2013,7.32
3/25/2013,7.51
3/26/2013,7.57
3/27/2013,7.63
3/28/2013,7.58
4/1/2013,8.79
4/2/2013,8.87
4/3/2013,8.22
4/4/2013,8.4
4/5/2013,8.27
4/8/2013,8.37
4/9/2013,8.1
4/10/2013,8.37
4/11/2013,8.72
4/12/2013,8.75
4/15/2013,8.66
4/16/2013,9.12
4/17/2013,9.09
4/18/2013,9.39
4/19/2013,9.57
4/22/2013,10.04
4/23/2013,10.2
4/24/2013,10.09
4/25/2013,10.4
4/26/2013,10.24
4/29/2013,10.99
4/30/2013,10.8
5/1/2013,10.66
5/2/2013,10.82
5/3/2013,10.91
5/6/2013,11.9
5/7/2013,11.1
5/8/2013,11.16
5/9/2013,13.88
5/10/2013,15.35
5/13/2013,17.56
5/14/2013,16.65
5/15/2013,16.97
5/16/2013,18.45
5/17/2013,18.3
5/20/2013,17.99
5/21/2013,17.52
5/22/2013,17.45
5/23/2013,18.55
5/24/2013,19.42
5/28/2013,22.07
5/29/2013,20.93
5/30/2013,20.99
5/31/2013,19.55
6/3/2013,18.52
6/4/2013,18.97
6/5/2013,19.07
6/6/2013,19.47
6/7/2013,20.41
6/10/2013,20.01
6/11/2013,18.89
6/12/2013,19.55
6/13/2013,19.64
6/14/2013,20.06
6/17/2013,20.44
6/18/2013,20.68
6/19/2013,20.94
6/20/2013,20.13
6/21/2013,19.91
6/24/2013,20.3
6/25/2013,20.48
6/26/2013,21.14
6/27/2013,21.85
6/28/2013,21.47
7/1/2013,23.44
7/2/2013,23.56
7/3/2013,23.05
7/5/2013,24.02
7/8/2013,24.32
7/9/2013,24.69
7/10/2013,24.45
7/11/2013,25.12
7/12/2013,25.98
7/15/2013,25.45
7/16/2013,21.81
7/17/2013,24.05
7/18/2013,23.81
7/19/2013,23.94
7/22/2013,24.49
7/23/2013,24.55
7/24/2013,24.34
7/25/2013,24.81
7/26/2013,25.88
7/29/2013,26.92
7/30/2013,26.35
7/31/2013,26.86
8/1/2013,27.11
8/2/2013,27.6
8/5/2013,28.94
8/6/2013,28.43
8/7/2013,26.85
8/8/2013,30.7
8/9/2013,30.6
8/12/2013,29.48
8/13/2013,29.09
8/14/2013,27.87
8/15/2013,27.93
8/16/2013,28.4
8/19/2013,28.98
8/20/2013,29.92
8/21/2013,29.57
8/22/2013,31.42
8/23/2013,32.37
8/26/2013,32.84
8/27/2013,33.4
8/28/2013,33.29
8/29/2013,33.21
8/30/2013,33.8
9/3/2013,33.79
9/4/2013,34.12
9/5/2013,33.99
9/6/2013,33.39
9/9/2013,32.14
9/10/2013,33.27
9/11/2013,32.7
9/12/2013,32.99
9/13/2013,33.11
9/16/2013,33.32
9/17/2013,33.25
9/18/2013,33.24
9/19/2013,35.58
9/20/2013,36.68
9/23/2013,36.22
9/24/2013,36.47
9/25/2013,37.05
9/26/2013,37.73
9/27/2013,38.18
9/30/2013,38.67
10/1/2013,38.6
10/2/2013,36.19
10/3/2013,34.66
10/4/2013,36.2
10/7/2013,36.61
10/8/2013,34.95
10/9/2013,33.76
10/10/2013,34.59
10/11/2013,35.74
10/14/2013,35.94
10/15/2013,36.79
10/16/2013,36.71
10/17/2013,36.56
10/18/2013,36.68
10/21/2013,34.52
10/22/2013,34.31
10/23/2013,32.9
10/24/2013,34.63
10/25/2013,33.93
10/28/2013,32.57
10/29/2013,32.89
10/30/2013,31.84
10/31/2013,31.99
11/1/2013,32.43
11/4/2013,35.04
11/5/2013,35.36
11/6/2013,30.23
11/7/2013,27.95
11/8/2013,27.59
11/11/2013,28.94
11/12/2013,27.56
11/13/2013,27.74
11/14/2013,27.52
11/15/2013,27.09
11/18/2013,24.32
11/19/2013,25.22
11/20/2013,24.22
11/21/2013,24.42
11/22/2013,24.28
11/25/2013,24.17
11/26/2013,24.1
11/27/2013,25.39
11/29/2013,25.46
12/2/2013,24.83
12/3/2013,28.94
12/4/2013,27.79
12/5/2013,28.1
12/6/2013,27.47
12/9/2013,28.32
12/10/2013,28.44
12/11/2013,27.93
12/12/2013,29.49
12/13/2013,29.53
12/16/2013,29.59
12/17/2013,30.49
12/18/2013,29.6
12/19/2013,28.14
12/20/2013,28.65
12/23/2013,28.71
12/24/2013,30.28
12/26/2013,31.1
12/27/2013,30.22
12/30/2013,30.49
12/31/2013,30.09
1/2/2014,30.02
1/3/2014,29.91
1/6/2014,29.4
1/7/2014,29.87
1/8/2014,30.26
1/9/2014,29.51
1/10/2014,29.14
1/13/2014,27.87
1/14/2014,32.25
1/15/2014,32.83
1/16/2014,34.19
1/17/2014,34
1/21/2014,35.34
1/22/2014,35.71
1/23/2014,36.3
1/24/2014,34.92
1/27/2014,33.92
1/28/2014,35.68
1/29/2014,35.05
1/30/2014,36.57
1/31/2014,36.28
2/3/2014,35.42
2/4/2014,35.75
2/5/2014,34.88
2/6/2014,35.68
2/7/2014,37.31
2/10/2014,39.31
2/11/2014,39.32
2/12/2014,39.06
2/13/2014,39.93
2/14/2014,39.65
2/18/2014,40.74
2/19/2014,38.73
2/20/2014,41.99
2/21/2014,41.92
2/24/2014,43.53
2/25/2014,49.6
2/26/2014,50.6
2/27/2014,50.51
2/28/2014,48.96
3/3/2014,50.11
3/4/2014,50.97
3/5/2014,50.53
3/6/2014,50.59
3/7/2014,49.24
3/10/2014,47.77
3/11/2014,46.88
3/12/2014,48.3
3/13/2014,47.56
3/14/2014,46.19
3/17/2014,46.8
3/18/2014,48.01
3/19/2014,47.17
3/20/2014,46.98
3/21/2014,45.78
3/24/2014,44.03
3/25/2014,44.09
3/26/2014,42.59
3/27/2014,41.46
3/28/2014,42.47
3/31/2014,41.69
4/1/2014,43.39
4/2/2014,46.06
4/3/2014,45.08
4/4/2014,42.45
4/7/2014,41.5
4/8/2014,43.09
4/9/2014,43.39
4/10/2014,40.84
4/11/2014,40.76
4/14/2014,39.62
4/15/2014,38.78
4/16/2014,39.82
4/17/2014,39.62
4/21/2014,40.88
4/22/2014,43.73
4/23/2014,41.6
4/24/2014,41.57
4/25/2014,39.97
4/28/2014,39.7
4/29/2014,41.38
4/30/2014,41.58
5/1/2014,41.55
5/2/2014,42.18
5/5/2014,43.32
5/6/2014,41.46
5/7/2014,40.27
5/8/2014,35.72
5/9/2014,36.45
5/12/2014,36.93
5/13/2014,38.03
5/14/2014,38.12
5/15/2014,37.72
5/16/2014,38.31
5/19/2014,39.22
5/20/2014,39.06
5/21/2014,39.89
5/22/2014,40.98
5/23/2014,41.46
5/27/2014,42.31
5/28/2014,42.05
5/29/2014,42.05
5/30/2014,41.55
6/2/2014,40.94
6/3/2014,40.99
6/4/2014,40.8
6/5/2014,41.38
6/6/2014,41.63
6/9/2014,41.06
6/10/2014,40.46
6/11/2014,40.89
6/12/2014,40.7
6/13/2014,41.28
6/16/2014,44.92
6/17/2014,46.33
6/18/2014,45.42
6/19/2014,45.56
6/20/2014,45.92
6/23/2014,47.44
6/24/2014,46.5
6/25/2014,47.38
6/26/2014,47.12
6/27/2014,47.81
6/30/2014,48.01
7/1/2014,47.94
7/2/2014,45.89
7/3/2014,45.85
7/7/2014,44.53
7/8/2014,43.81
7/9/2014,44.61
7/10/2014,43.89
7/11/2014,43.63
7/14/2014,45.34
7/15/2014,43.92
7/16/2014,43.43
7/17/2014,43.08
7/18/2014,44
7/21/2014,44.11
7/22/2014,43.92
7/23/2014,44.5
7/24/2014,44.71
7/25/2014,44.71
7/28/2014,44.96
7/29/2014,45
7/30/2014,45.78
7/31/2014,44.66
8/1/2014,46.65
8/4/2014,47.7
8/5/2014,47.7
8/6/2014,49.79
8/7/2014,50.48
8/8/2014,49.63
8/11/2014,51.86
8/12/2014,51.99
8/13/2014,52.06
8/14/2014,52.28
8/15/2014,52.4
8/18/2014,51.99
8/19/2014,51.35
8/20/2014,51.14
8/21/2014,50.87
8/22/2014,51.36
8/25/2014,52.51
8/26/2014,52.35
8/27/2014,52.65
8/28/2014,52.77
8/29/2014,53.94
9/2/2014,56.82
9/3/2014,56.24
9/4/2014,57.21
9/5/2014,55.48
9/8/2014,56.42
9/9/2014,55.7
9/10/2014,56.22
9/11/2014,56.06
9/12/2014,55.84
9/15/2014,50.77
9/16/2014,52.15
9/17/2014,52.28
9/18/2014,52.76
9/19/2014,51.86
9/22/2014,50.01
9/23/2014,50.08
9/24/2014,50.43
9/25/2014,49.39
9/26/2014,49.32
9/29/2014,49.05
9/30/2014,48.54
10/1/2014,48.05
10/2/2014,50.28
10/3/2014,51.04
10/6/2014,52.12
10/7/2014,51.91
10/8/2014,51.86
10/9/2014,51.4
10/10/2014,47.38
10/13/2014,44.92
10/14/2014,45.41
10/15/2014,45.94
10/16/2014,45.27
10/17/2014,45.5
10/20/2014,46.09
10/21/2014,47.07
10/22/2014,46.22
10/23/2014,47.06
10/24/2014,47.05
10/27/2014,44.33
10/28/2014,48.55
10/29/2014,47.62
10/30/2014,47.73
10/31/2014,48.34
11/3/2014,48.52
11/4/2014,47.79
11/5/2014,46.19
11/6/2014,48.24
11/7/2014,48.04
11/10/2014,48.39
11/11/2014,50.22
11/12/2014,49.82
11/13/2014,50.34
11/14/2014,51.74
11/17/2014,50.8
11/18/2014,51.54
11/19/2014,49.55
11/20/2014,49.74
11/21/2014,48.56
11/24/2014,49.34
11/25/2014,49.62
11/26/2014,49.69
11/28/2014,48.9
12/1/2014,46.33
12/2/2014,46.29
12/3/2014,45.86
12/4/2014,45.66
12/5/2014,44.74
12/8/2014,42.87
12/9/2014,43.38
12/10/2014,41.97
12/11/2014,41.78
12/12/2014,41.4
12/15/2014,40.81
12/16/2014,39.56
12/17/2014,41.16
12/18/2014,43.65
12/19/2014,43.86
12/22/2014,44.52
12/23/2014,44.19
12/24/2014,44.45
12/26/2014,45.56
12/29/2014,45.14
12/30/2014,44.45
12/31/2014,44.48
1/2/2015,43.86
1/5/2015,42.02
1/6/2015,42.26
1/7/2015,42.19
1/8/2015,42.12
1/9/2015,41.33
1/12/2015,40.44
1/13/2015,40.85
1/14/2015,38.54
1/15/2015,38.37
1/16/2015,38.61
1/20/2015,38.39
1/21/2015,39.31
1/22/2015,40.32
1/23/2015,40.26
1/26/2015,41.31
1/27/2015,41.2
1/28/2015,39.87
1/29/2015,41.04
1/30/2015,40.72
2/2/2015,42.19
2/3/2015,43.67
2/4/2015,43.71
2/5/2015,44.2
2/6/2015,43.47
2/9/2015,43.5
2/10/2015,43.26
2/11/2015,42.56
2/12/2015,40.58
2/13/2015,40.75
2/17/2015,40.87
2/18/2015,40.89
2/19/2015,42.34
2/20/2015,43.42
2/23/2015,41.47
2/24/2015,40.82
2/25/2015,40.75
2/26/2015,41.44
2/27/2015,40.67
3/2/2015,39.47
3/3/2015,39.91
3/4/2015,40.49
3/5/2015,40.13
3/6/2015,38.78
3/9/2015,38.18
3/10/2015,38.06
3/11/2015,38.75
3/12/2015,38.21
3/13/2015,37.74
3/16/2015,39.14
3/17/2015,38.95
3/18/2015,40.14
3/19/2015,39.13
3/20/2015,39.62
3/23/2015,39.93
3/24/2015,40.34
3/25/2015,38.86
3/26/2015,38.08
3/27/2015,37
3/30/2015,38.11
3/31/2015,37.75
4/1/2015,37.52
4/2/2015,38.2
4/6/2015,40.62
4/7/2015,40.65
4/8/2015,41.53
4/9/2015,42.02
4/10/2015,42.18
4/13/2015,41.96
4/14/2015,41.49
4/15/2015,41.57
4/16/2015,41.34
4/17/2015,41.36
4/20/2015,41.05
4/21/2015,41.88
4/22/2015,43.89
4/23/2015,43.72
4/24/2015,43.69
4/27/2015,46.31
4/28/2015,46.1
4/29/2015,46.49
4/30/2015,45.21
5/1/2015,45.21
5/4/2015,46.1
5/5/2015,46.59
5/6/2015,46.09
5/7/2015,47.36
5/8/2015,47.32
5/11/2015,47.9
5/12/2015,48.95
5/13/2015,48.64
5/14/2015,48.82
5/15/2015,49.77
5/18/2015,49.75
5/19/2015,49.43
5/20/2015,48.87
5/21/2015,49.12
5/22/2015,49.55
5/26/2015,49.49
5/27/2015,49.49
5/28/2015,50.29
5/29/2015,50.16
6/1/2015,49.89
6/2/2015,49.67
6/3/2015,49.8
6/4/2015,49.18
6/5/2015,49.83
6/8/2015,51.26
6/9/2015,51.2
6/10/2015,50.14
6/11/2015,50.28
6/12/2015,50.14
6/15/2015,50.08
6/16/2015,50.62
6/17/2015,52.08
6/18/2015,52.38
6/19/2015,52.5
6/22/2015,51.96
6/23/2015,53.53
6/24/2015,53.03
6/25/2015,53.76
6/26/2015,53.42
6/29/2015,52.4
6/30/2015,53.65
7/1/2015,53.83
7/2/2015,56
7/6/2015,55.94
7/7/2015,53.58
7/8/2015,50.99
7/9/2015,51.58
7/10/2015,51.83
7/13/2015,52.43
7/14/2015,53.13
7/15/2015,52.63
7/16/2015,53.34
7/17/2015,54.93
7/20/2015,56.45
