Date,SENT
2/11/16,1
2/16/16,1
2/16/16,1
2/16/16,1
2/17/16,1
2/18/16,1
2/18/16,0
2/18/16,0
2/18/16,1
2/19/16,1
2/19/16,0
2/19/16,1
2/20/16,0
2/21/16,-1
2/21/16,-1
2/21/16,1
2/23/16,0
2/24/16,1
2/24/16,0
2/27/16,1
2/27/16,1
2/27/16,1
2/27/16,1
2/28/16,0
2/28/16,1
2/29/16,-1
3/1/16,1
3/1/16,1
3/1/16,-1
3/2/16,0
3/2/16,-1
3/2/16,0
3/2/16,0
3/4/16,0
3/5/16,1
3/5/16,1
3/5/16,1
3/6/16,1
3/6/16,-1
3/9/16,-1
3/9/16,1
3/9/16,1
3/18/16,1
3/18/16,0
3/19/16,0
3/20/16,0
3/29/16,1
3/30/16,1
3/30/16,0
3/30/16,0
3/30/16,0
3/30/16,1
3/31/16,1
3/31/16,1
3/31/16,1
3/31/16,0
3/31/16,0
3/31/16,-1
3/31/16,-1
3/31/16,0
3/31/16,0
3/31/16,1
3/31/16,0
4/1/16,1
4/1/16,0
4/1/16,0
4/1/16,0
4/1/16,1
4/1/16,1
4/1/16,1
4/1/16,1
4/1/16,0
4/1/16,1
4/1/16,0
4/1/16,1
4/1/16,0
4/1/16,1
4/2/16,0
4/2/16,0
4/2/16,1
4/2/16,1
4/2/16,1
4/2/16,0
4/2/16,1
4/2/16,-1
4/2/16,1
4/2/16,0
4/2/16,1
4/2/16,0
4/3/16,1
4/3/16,1
4/3/16,0
4/3/16,0
4/3/16,1
4/3/16,0
4/3/16,-1
4/3/16,-1
4/3/16,1
4/3/16,1
4/3/16,0
4/3/16,1
4/3/16,0
4/3/16,1
4/3/16,1
4/3/16,0
4/3/16,1
4/3/16,0
4/3/16,1
4/3/16,0
4/3/16,1
4/3/16,0
4/3/16,1
4/3/16,0
4/3/16,0
4/3/16,1
4/3/16,0
4/3/16,0
4/3/16,1
4/3/16,1
4/3/16,0
4/3/16,1
4/3/16,1
4/3/16,1
4/3/16,1
4/3/16,0
4/3/16,0
4/4/16,1
4/4/16,1
4/4/16,1
4/4/16,1
4/4/16,1
4/4/16,1
4/4/16,1
4/4/16,0
4/5/16,0
4/5/16,0
4/5/16,0
4/6/16,-1
4/6/16,1
4/6/16,-1
4/6/16,0
4/6/16,0
4/6/16,0
4/7/16,-1
4/7/16,-1
4/8/16,1
4/8/16,1
4/8/16,1
4/8/16,1
4/8/16,0
4/8/16,1
4/8/16,0
4/9/16,1
4/9/16,1
4/9/16,0
4/9/16,1
4/10/16,-1
4/11/16,0
4/11/16,1
4/11/16,1
4/14/16,1
4/17/16,-1
4/17/16,1
4/17/16,1
4/17/16,0
4/18/16,1
4/20/16,-1
4/20/16,1
4/20/16,0
4/20/16,1
4/20/16,0
4/24/16,1
4/27/16,1
4/27/16,1
4/27/16,-1
4/27/16,-1
4/27/16,0
4/29/16,-1
4/29/16,-1
4/29/16,0
4/30/16,1
4/30/16,1
4/30/16,0
4/30/16,1
4/30/16,0
4/30/16,1
4/30/16,-1
4/30/16,1
4/30/16,1
4/30/16,1
4/30/16,1
4/30/16,0
4/30/16,1
4/30/16,0
4/30/16,0
4/30/16,0
4/30/16,0
5/1/16,1
5/1/16,0
5/1/16,1
5/1/16,0
5/1/16,0
5/1/16,0
5/1/16,0
5/1/16,1
5/1/16,0
5/2/16,1
5/2/16,1
5/5/16,1
5/5/16,1
5/6/16,0
5/6/16,1
5/6/16,1
5/6/16,1
5/6/16,1
5/6/16,0
5/7/16,1
5/7/16,0
5/7/16,0
5/7/16,1
5/10/16,0
5/12/16,0
5/12/16,0
5/12/16,1
5/12/16,1
5/12/16,1
5/14/16,0
5/14/16,1
5/14/16,1
5/15/16,-1
5/15/16,0
5/16/16,1
5/16/16,0
5/16/16,-1
5/16/16,-1
5/16/16,1
5/16/16,1
5/16/16,0
5/17/16,1
5/18/16,-1
5/18/16,-1
5/18/16,1
5/18/16,1
5/18/16,-1
5/19/16,1
5/22/16,1
5/25/16,1
5/26/16,1
5/27/16,1
5/27/16,-1
5/27/16,1
5/27/16,0
5/28/16,0
5/28/16,-1
5/29/16,1
5/30/16,1
6/1/16,1
6/2/16,0
6/2/16,0
6/2/16,1
6/3/16,1
6/3/16,1
6/3/16,1
6/4/16,0
6/4/16,1
6/4/16,0
6/4/16,1
6/4/16,0
6/4/16,0
6/4/16,-1
6/5/16,1
6/5/16,0
6/5/16,1
6/6/16,0
6/7/16,0
6/8/16,1
6/8/16,0
6/8/16,1
6/9/16,-1
6/9/16,0
6/10/16,1
6/10/16,-1
6/10/16,-1
6/10/16,1
6/10/16,1
6/11/16,1
6/12/16,1
6/12/16,0
6/12/16,0
6/12/16,-1
6/12/16,0
6/12/16,0
6/12/16,-1
6/12/16,0
6/15/16,1
6/15/16,0
6/15/16,1
6/15/16,1
6/15/16,1
6/15/16,1
6/17/16,1
6/17/16,1
6/17/16,-1
6/17/16,1
6/19/16,0
6/19/16,1
6/19/16,1
6/19/16,0
6/20/16,1
6/20/16,1
6/22/16,-1
6/27/16,1
6/27/16,0
6/27/16,0
6/27/16,1
6/28/16,1
6/29/16,-1
6/29/16,0
6/29/16,1
6/29/16,1
6/30/16,1
6/30/16,-1
7/5/16,-1
7/5/16,1
7/5/16,-1
7/5/16,1
7/5/16,1
7/6/16,1
7/6/16,0
7/6/16,1
7/6/16,1
7/6/16,-1
7/6/16,-1
7/6/16,0
7/8/16,-1
7/8/16,1
7/8/16,1
7/8/16,-1
7/9/16,0
7/9/16,-1
7/9/16,1
7/10/16,1
7/10/16,1
7/10/16,1
7/10/16,1
7/10/16,-1
7/10/16,0
7/10/16,1
7/10/16,0
7/10/16,-1
7/10/16,0
7/10/16,0
7/10/16,0
7/10/16,1
7/10/16,0
7/10/16,-1
7/10/16,0
7/10/16,-1
7/10/16,-1
7/10/16,-1
7/10/16,1
7/10/16,1
7/12/16,0
7/12/16,1
7/12/16,1
7/13/16,1
7/14/16,0
7/14/16,-1
7/14/16,1
7/14/16,1
7/15/16,1
7/15/16,0
7/15/16,1
7/15/16,1
7/15/16,1
7/15/16,1
7/15/16,0
7/15/16,1
7/15/16,-1
7/15/16,1
7/15/16,-1
7/16/16,1
7/16/16,0
7/16/16,0
7/16/16,1
7/16/16,1
7/16/16,1
7/16/16,1
7/17/16,1
7/17/16,1
7/17/16,1
7/17/16,1
7/17/16,1
7/17/16,1
7/17/16,0
7/17/16,1
7/17/16,1
7/17/16,1
7/17/16,1
7/17/16,0
7/18/16,1
7/18/16,0
7/18/16,0
7/18/16,1
7/18/16,-1
7/18/16,1
7/18/16,0
7/18/16,1
7/19/16,0
7/19/16,0
7/19/16,0
7/20/16,0
7/20/16,0
7/20/16,0
7/20/16,0
7/20/16,0
7/20/16,0
7/20/16,-1
7/20/16,0
7/20/16,0
7/21/16,-1
7/21/16,1
7/21/16,1
7/21/16,1
7/21/16,0
7/21/16,0
7/22/16,1
7/23/16,1
7/23/16,0
7/25/16,1
7/26/16,0
7/26/16,1
7/26/16,0
7/27/16,1
7/27/16,1
7/28/16,1
7/29/16,1
7/29/16,1
7/29/16,-1
7/30/16,1
7/30/16,0
7/30/16,0
7/30/16,1
7/30/16,1
7/30/16,1
7/30/16,0
7/31/16,0
7/31/16,0
8/1/16,1
8/7/16,1
8/9/16,1
8/9/16,0
8/9/16,1
8/9/16,1
8/10/16,0
8/11/16,1
8/14/16,-1
8/15/16,0
8/22/16,-1
8/23/16,0
8/23/16,0
8/28/16,1
8/28/16,1
8/30/16,1
8/31/16,1
8/31/16,0
8/31/16,0
8/31/16,1
8/31/16,0
9/1/16,-1
9/1/16,-1
9/1/16,-1
9/9/16,1
9/9/16,1
9/9/16,0
9/9/16,0
9/9/16,0
9/9/16,0
9/9/16,1
9/9/16,-1
9/9/16,-1
9/9/16,-1
9/10/16,-1
9/13/16,-1
9/13/16,1
9/13/16,-1
9/13/16,0
9/16/16,1
9/16/16,0
9/16/16,1
9/16/16,-1
9/16/16,1
9/16/16,0
9/17/16,1
9/17/16,1
9/17/16,1
9/17/16,1
9/17/16,0
9/17/16,1
9/17/16,0
9/17/16,1
9/18/16,0
9/18/16,0
9/19/16,1
9/21/16,-1
9/21/16,-1
9/21/16,-1
9/21/16,-1
9/21/16,0
9/21/16,0
9/21/16,1
9/21/16,0
9/21/16,1
9/21/16,0
9/21/16,1
9/22/16,0
9/22/16,-1
9/22/16,1
9/22/16,0
9/23/16,1
9/26/16,0
9/26/16,1
9/26/16,1
9/26/16,1
9/26/16,0
9/26/16,-1
9/26/16,0
9/26/16,0
9/26/16,-1
9/27/16,0
9/27/16,1
9/27/16,0
9/27/16,0
9/27/16,0
9/27/16,0
9/28/16,1
9/28/16,1
9/28/16,-1
9/28/16,1
10/1/16,1
10/1/16,0
10/2/16,1
10/2/16,0
10/2/16,1
10/2/16,1
10/2/16,1
10/2/16,0
10/4/16,1
10/4/16,0
10/5/16,0
10/5/16,1
10/6/16,1
10/6/16,1
10/7/16,0
10/7/16,0
10/7/16,0
10/9/16,-1
10/9/16,0
10/9/16,0
10/9/16,0
10/9/16,1
10/10/16,1
10/10/16,-1
10/10/16,1
10/10/16,1
10/10/16,0
10/10/16,-1
10/10/16,-1
10/10/16,0
10/13/16,-1
10/16/16,0
10/16/16,1
10/16/16,0
10/18/16,0
10/19/16,0
10/19/16,0
10/19/16,0
10/19/16,-1
10/19/16,0
10/20/16,-1
10/20/16,1
10/20/16,1
10/20/16,1
10/20/16,0
10/20/16,1
10/20/16,1
10/20/16,0
10/20/16,1
10/20/16,0
10/20/16,0
10/20/16,0
10/20/16,0
10/20/16,1
10/20/16,0
10/22/16,0
10/23/16,0
10/23/16,0
10/24/16,1
10/26/16,1
10/26/16,0
10/27/16,0
10/27/16,0
10/27/16,1
10/27/16,0
10/29/16,1
10/29/16,1
10/29/16,1
10/29/16,1
10/29/16,1
10/29/16,1
11/2/16,1
11/3/16,1
11/3/16,-1
11/3/16,1
11/3/16,1
11/4/16,1
11/4/16,1
11/4/16,1
11/4/16,0
11/4/16,0
11/4/16,0
11/4/16,1
11/4/16,0
11/4/16,-1
11/4/16,-1
11/4/16,0
11/4/16,1
11/4/16,0
11/4/16,1
11/4/16,0
11/4/16,0
11/4/16,1
11/4/16,0
11/4/16,1
11/4/16,1
11/4/16,1
11/4/16,0
11/4/16,0
11/4/16,1
11/4/16,1
11/5/16,1
11/5/16,-1
11/5/16,1
11/5/16,1
11/5/16,1
11/5/16,1
11/5/16,0
11/6/16,1
11/7/16,1
11/15/16,1
11/16/16,1
11/16/16,1
11/16/16,1
11/16/16,1
11/16/16,1
11/17/16,1
11/17/16,0
11/18/16,0
11/19/16,1
11/19/16,0
11/19/16,1
11/19/16,1
11/19/16,0
11/19/16,0
11/19/16,-1
11/22/16,0
11/22/16,0
11/22/16,1
11/22/16,1
11/22/16,-1
11/23/16,1
11/23/16,0
11/27/16,0
12/1/16,0
12/7/16,1
12/8/16,1
12/9/16,0
12/11/16,1
12/11/16,0
12/17/16,0
12/17/16,-1
12/17/16,-1
12/17/16,-1
12/17/16,-1
12/18/16,0
12/18/16,0
12/21/16,0
12/22/16,1
12/22/16,1
12/23/16,-1
12/23/16,1
12/23/16,1
12/23/16,1
12/23/16,0
12/23/16,1
12/23/16,1
12/23/16,1
12/23/16,1
12/24/16,0
12/24/16,-1
12/24/16,1
12/24/16,0
12/24/16,-1
12/24/16,0
12/24/16,-1
12/24/16,1
12/24/16,1
12/24/16,1
12/24/16,0
12/24/16,0
12/24/16,1
12/24/16,1
12/24/16,1
12/30/16,0
12/30/16,0
12/31/16,-1
12/31/16,0
12/31/16,1
12/31/16,1
1/5/17,-1
1/6/17,0
1/7/17,1
1/8/17,0
1/8/17,1
1/8/17,1
1/10/17,0
1/11/17,-1
1/11/17,0
1/11/17,1
1/12/17,1
1/12/17,0
1/12/17,0
1/12/17,1
1/12/17,1
1/12/17,0
1/12/17,1
1/12/17,1
1/14/17,0
1/14/17,1
1/15/17,0
1/15/17,0
1/15/17,0
1/16/17,-1
1/16/17,1
1/16/17,1
1/16/17,1
1/16/17,-1
1/16/17,1
1/18/17,0
1/19/17,1
1/19/17,0
1/19/17,1
1/19/17,-1
1/19/17,1
1/19/17,-1
1/19/17,1
1/19/17,0
1/21/17,1
1/21/17,0
1/21/17,0
1/21/17,1
1/21/17,1
1/21/17,1
1/22/17,-1
1/22/17,1
1/22/17,0
1/22/17,0
1/22/17,1
1/22/17,1
1/22/17,-1
1/22/17,1
1/23/17,1
1/24/17,1
1/24/17,1
1/24/17,1
1/24/17,1
1/24/17,1
1/24/17,1
1/25/17,1
1/25/17,1
1/25/17,0
1/25/17,0
1/25/17,1
1/25/17,1
1/25/17,1
1/25/17,-1
1/25/17,0
1/25/17,0
1/25/17,1
1/25/17,-1
1/25/17,-1
1/25/17,1
1/27/17,1
1/27/17,1
1/28/17,-1
1/28/17,0
1/29/17,0
1/29/17,-1
1/29/17,1
1/29/17,0
1/29/17,-1
1/29/17,-1
1/30/17,1
1/30/17,1
1/30/17,1
1/30/17,1
1/30/17,1
1/30/17,1
1/31/17,-1
2/2/17,1
2/3/17,0
2/4/17,0
2/4/17,1
2/4/17,-1
2/4/17,1
2/4/17,1
2/4/17,1
2/4/17,0
2/4/17,1
2/4/17,1
2/4/17,-1
2/4/17,-1
2/4/17,0
2/4/17,0
2/4/17,0
2/4/17,0
2/4/17,-1
2/4/17,1
2/5/17,-1
2/5/17,-1
2/5/17,1
2/5/17,0
2/5/17,1
2/5/17,1
2/5/17,1
2/5/17,-1
2/5/17,-1
2/5/17,-1
2/5/17,0
2/5/17,1
2/5/17,-1
2/5/17,1
2/5/17,-1
2/5/17,0
2/5/17,1
2/5/17,1
2/5/17,1
2/5/17,1
2/5/17,1
2/5/17,0
2/5/17,1
2/5/17,1
2/5/17,0
2/5/17,1
2/5/17,-1
2/5/17,1
2/5/17,1
2/5/17,-1
2/5/17,1
2/5/17,-1
2/5/17,-1
2/5/17,1
2/5/17,0
2/5/17,0
2/5/17,1
2/5/17,0
2/5/17,1
2/5/17,1
2/5/17,1
2/5/17,1
2/7/17,1
2/7/17,1
2/7/17,1
2/7/17,-1
2/7/17,1
2/7/17,-1
2/7/17,0
2/7/17,1
2/7/17,0
2/8/17,0
2/8/17,0
2/8/17,0
2/8/17,0
2/9/17,0
2/10/17,0
2/10/17,0
2/10/17,1
2/11/17,1
2/15/17,-1
2/15/17,1
2/15/17,1
2/15/17,1
2/16/17,0
2/16/17,1
2/16/17,1
2/16/17,1
2/16/17,1
2/16/17,1
2/16/17,1
2/16/17,1
2/16/17,1
2/17/17,-1
2/17/17,1
2/17/17,1
2/18/17,0
2/18/17,1
2/18/17,-1
2/18/17,1
2/18/17,-1
2/18/17,1
2/18/17,-1
2/18/17,0
2/18/17,0
2/18/17,1
2/18/17,-1
2/19/17,0
2/19/17,0
2/19/17,0
2/19/17,-1
2/23/17,1
2/24/17,1
2/24/17,1
2/24/17,1
2/24/17,1
2/24/17,1
2/25/17,0
2/25/17,0
2/25/17,1
2/27/17,1
2/27/17,0
2/28/17,-1
2/28/17,1
3/2/17,1
3/6/17,0
3/6/17,0
3/6/17,1
3/6/17,0
3/10/17,1
3/10/17,0
3/10/17,1
3/11/17,1
3/12/17,0
3/12/17,1
3/12/17,1
3/12/17,1
3/12/17,1
3/12/17,1
3/12/17,0
3/12/17,1
3/12/17,0
3/12/17,1
3/13/17,1
3/14/17,1
3/14/17,-1
3/14/17,0
3/16/17,1
3/22/17,0
3/22/17,0
3/22/17,-1
3/23/17,1
3/24/17,-1
3/24/17,1
3/24/17,1
3/24/17,0
3/24/17,0
3/24/17,1
3/24/17,1
3/24/17,1
3/24/17,0
3/24/17,1
3/24/17,1
3/24/17,-1
3/24/17,1
3/24/17,-1
3/24/17,1
3/24/17,0
3/24/17,0
3/24/17,-1
3/24/17,0
3/24/17,0
3/24/17,0
3/24/17,0
3/24/17,0
3/24/17,0
3/24/17,0
3/24/17,1
3/24/17,0
3/24/17,-1
3/24/17,0
3/24/17,1
3/24/17,1
3/24/17,1
3/24/17,1
3/24/17,0
3/24/17,0
3/24/17,1
3/24/17,1
3/24/17,0
3/24/17,1
3/24/17,1
3/24/17,0
3/24/17,1
3/24/17,1
3/24/17,0
3/24/17,1
3/24/17,1
3/24/17,1
3/24/17,0
3/24/17,0
3/28/17,0
3/28/17,1
3/28/17,-1
3/28/17,-1
3/28/17,0
3/28/17,-1
3/28/17,0
3/28/17,-1
3/29/17,0
3/29/17,0
3/30/17,1
3/31/17,1
3/31/17,0
3/31/17,1
3/31/17,0
3/31/17,1
3/31/17,1
3/31/17,0
3/31/17,1
3/31/17,1
3/31/17,1
4/1/17,-1
4/1/17,0
4/1/17,0
4/2/17,-1
4/2/17,0
4/2/17,0
4/2/17,1
4/3/17,0
4/3/17,0
4/3/17,0
4/5/17,0
4/7/17,1
4/7/17,0
4/7/17,0
4/12/17,1
4/12/17,0
4/12/17,1
4/12/17,1
4/13/17,0
4/13/17,0
4/13/17,0
4/13/17,1
4/17/17,1
4/17/17,1
4/18/17,1
4/23/17,0
4/23/17,-1
4/24/17,0
4/24/17,1
4/24/17,1
4/27/17,-1
4/28/17,-1
4/28/17,0
4/28/17,-1
4/28/17,-1
5/1/17,-1
5/1/17,0
5/1/17,1
5/1/17,1
5/1/17,1
5/1/17,-1
5/4/17,1
5/5/17,1
5/5/17,1
5/5/17,1
5/5/17,-1
5/5/17,-1
5/5/17,0
5/5/17,-1
5/5/17,-1
5/5/17,1
5/5/17,0
5/5/17,0
5/7/17,1
5/7/17,1
5/9/17,-1
5/9/17,1
5/10/17,1
5/10/17,0
5/10/17,1
5/10/17,1
5/10/17,1
5/10/17,0
5/10/17,0
5/10/17,0
5/10/17,1
5/10/17,1
5/11/17,0
5/11/17,1
5/11/17,0
5/11/17,1
5/12/17,1
5/12/17,0
5/12/17,0
5/12/17,-1
5/12/17,0
5/12/17,-1
5/12/17,-1
5/12/17,0
5/13/17,0
5/13/17,0
5/13/17,0
5/13/17,1
5/13/17,0
5/14/17,1
5/14/17,1
5/14/17,0
5/14/17,0
5/14/17,0
5/14/17,0
5/16/17,0
5/16/17,0
5/17/17,-1
5/17/17,0
5/17/17,0
5/17/17,1
5/17/17,0
5/19/17,0
5/19/17,1
5/19/17,1
5/21/17,1
5/22/17,1
5/22/17,1
5/22/17,-1
5/22/17,1
5/22/17,1
5/22/17,0
5/22/17,-1
5/22/17,-1
5/22/17,0
5/22/17,1
5/22/17,1
5/22/17,1
5/22/17,1
5/22/17,1
5/22/17,1
5/22/17,0
5/22/17,0
5/22/17,1
5/22/17,1
5/22/17,1
5/22/17,1
5/22/17,0
5/22/17,0
5/22/17,0
5/23/17,1
5/23/17,1
5/23/17,-1
5/24/17,1
5/24/17,1
5/24/17,0
5/24/17,0
5/24/17,1
5/25/17,-1
5/25/17,1
5/25/17,1
5/26/17,1
5/26/17,0
5/26/17,1
5/27/17,1
5/27/17,1
5/29/17,0
5/29/17,1
5/31/17,-1
5/31/17,0
5/31/17,0
5/31/17,1
5/31/17,0
5/31/17,1
6/1/17,0
6/1/17,1
6/1/17,-1
6/1/17,0
6/1/17,1
6/2/17,1
6/3/17,0
6/4/17,1
6/4/17,1
6/4/17,0
6/4/17,1
6/5/17,1
6/5/17,0
6/5/17,0
6/5/17,1
6/5/17,0
6/5/17,-1
6/5/17,1
6/5/17,0
6/5/17,0
6/5/17,0
6/6/17,0
6/6/17,0
6/6/17,0
6/6/17,1
6/6/17,0
6/6/17,0
6/6/17,0
6/6/17,0
6/6/17,0
6/6/17,0
6/6/17,-1
6/6/17,1
6/7/17,1
6/7/17,1
6/7/17,0
6/7/17,0
6/7/17,1
6/7/17,1
6/7/17,0
6/7/17,-1
6/7/17,1
6/8/17,1
6/8/17,1
6/8/17,0
6/8/17,-1
6/8/17,1
6/8/17,0
6/8/17,1
6/8/17,-1
6/8/17,1
6/8/17,-1
6/8/17,1
6/8/17,1
6/8/17,1
6/8/17,0
6/8/17,0
6/8/17,1
6/8/17,0
6/8/17,0
6/8/17,0
6/8/17,1
6/8/17,1
6/8/17,0
6/8/17,1
6/8/17,0
6/8/17,1
6/8/17,0
6/8/17,1
6/8/17,0
6/8/17,-1
6/8/17,1
6/8/17,1
6/8/17,-1
6/8/17,-1
6/8/17,1
6/9/17,1
6/9/17,-1
6/9/17,1
6/9/17,-1
6/9/17,0
6/9/17,1
6/9/17,-1
6/9/17,-1
6/9/17,-1
6/9/17,0
6/9/17,1
6/9/17,-1
6/9/17,0
6/9/17,-1
6/9/17,1
6/9/17,0
6/9/17,1
6/9/17,1
6/9/17,1
6/9/17,-1
6/9/17,-1
6/9/17,-1
6/9/17,1
6/9/17,0
6/10/17,1
6/10/17,1
6/11/17,1
6/11/17,1
6/13/17,1
6/13/17,1
6/13/17,0
6/13/17,1
6/14/17,1
6/16/17,0
6/16/17,-1
6/16/17,1
6/16/17,1
6/17/17,1
6/17/17,0
6/17/17,1
6/18/17,-1
6/18/17,0
6/18/17,0
6/18/17,0
6/18/17,0
6/18/17,0
6/18/17,1
6/18/17,0
6/18/17,-1
6/18/17,1
6/18/17,0
6/18/17,0
6/19/17,-1
6/20/17,-1
6/20/17,1
6/20/17,-1
6/20/17,1
6/20/17,1
6/21/17,0
6/21/17,-1
6/21/17,1
6/22/17,0
6/22/17,-1
6/22/17,0
6/22/17,0
6/22/17,1
6/22/17,1
6/23/17,0
6/23/17,1
6/23/17,1
6/23/17,0
6/23/17,1
6/23/17,-1
6/23/17,1
6/24/17,0
6/25/17,0
6/25/17,0
6/25/17,1
6/25/17,0
6/25/17,-1
6/25/17,1
6/25/17,0
6/25/17,1
6/25/17,0
6/25/17,0
6/25/17,0
6/25/17,0
6/25/17,0
6/25/17,1
6/25/17,1
6/25/17,-1
6/25/17,-1
6/25/17,-1
6/26/17,1
6/26/17,-1
6/28/17,0
6/28/17,1
6/28/17,-1
6/29/17,0
6/29/17,0
6/29/17,0
6/29/17,0
6/29/17,0
6/29/17,-1
6/29/17,1
6/29/17,1
6/29/17,0
6/29/17,0
6/29/17,0
6/29/17,0
6/29/17,0
6/29/17,1
6/30/17,0
6/30/17,0
6/30/17,1
6/30/17,0
6/30/17,0
6/30/17,0
6/30/17,0
6/30/17,0
7/2/17,1
7/2/17,1
7/2/17,1
7/2/17,0
7/2/17,-1
7/2/17,1
7/3/17,1
7/3/17,1
7/3/17,1
7/3/17,0
7/4/17,-1
7/5/17,1
7/6/17,1
7/6/17,1
7/7/17,0
7/8/17,0
7/8/17,-1
7/9/17,0
7/9/17,0
7/9/17,-1
7/9/17,0
7/9/17,0
7/11/17,1
7/11/17,-1
7/11/17,0
7/11/17,0
7/11/17,0
7/11/17,0
7/11/17,1
7/11/17,1
7/11/17,0
7/11/17,1
7/11/17,1
7/11/17,1
7/11/17,1
7/12/17,1
7/13/17,1
7/13/17,1
7/13/17,1
7/13/17,0
7/13/17,1
7/13/17,0
7/14/17,1
7/14/17,0
7/14/17,0
7/14/17,1
7/14/17,1
7/14/17,1
7/14/17,0
7/14/17,1
7/14/17,1
7/14/17,1
7/14/17,1
7/14/17,0
7/14/17,1
7/15/17,0
7/15/17,1
7/17/17,0
7/17/17,-1
7/17/17,1
7/17/17,-1
7/17/17,-1
7/17/17,1
7/19/17,1
7/20/17,-1
7/20/17,1
7/20/17,1
7/20/17,1
7/20/17,1
7/20/17,1
7/20/17,0
7/20/17,1
7/21/17,1
7/21/17,1
7/21/17,1
7/21/17,1
7/21/17,1
7/22/17,0
7/22/17,1
7/25/17,0
7/25/17,1
7/25/17,-1
7/25/17,1
7/25/17,0
7/25/17,0
7/25/17,1
7/26/17,-1
7/26/17,1
7/27/17,0
7/28/17,0
7/28/17,1
7/28/17,-1
7/28/17,0
7/28/17,0
7/29/17,1
7/29/17,1
7/29/17,1
7/29/17,1
7/29/17,0
7/29/17,0
7/29/17,0
7/29/17,1
7/30/17,1
7/30/17,1
7/30/17,-1
7/30/17,-1
7/30/17,1
7/30/17,-1
7/30/17,0
7/30/17,0
7/30/17,1
7/30/17,-1
7/31/17,0
7/31/17,1
7/31/17,1
7/31/17,0
8/1/17,1
8/2/17,1
8/2/17,1
8/2/17,1
8/2/17,1
8/3/17,0
8/4/17,0
8/5/17,1
8/5/17,0
8/5/17,1
8/5/17,-1
8/5/17,1
8/6/17,0
8/6/17,1
8/6/17,0
8/6/17,0
8/6/17,1
8/6/17,-1
8/6/17,-1
8/6/17,1
8/10/17,0
8/11/17,0
8/11/17,0
8/11/17,0
8/11/17,1
8/11/17,1
8/11/17,1
8/11/17,1
8/11/17,1
8/11/17,1
8/11/17,-1
8/11/17,-1
8/12/17,1
8/12/17,1
8/12/17,1
8/12/17,0
8/12/17,1
8/12/17,-1
8/12/17,1
8/12/17,1
8/12/17,1
8/13/17,0
8/14/17,1
8/14/17,1
8/14/17,1
8/14/17,1
8/14/17,1
8/14/17,1
8/18/17,1
8/18/17,-1
8/18/17,0
8/19/17,1
8/19/17,1
8/19/17,1
8/19/17,1
8/19/17,-1
8/19/17,1
8/19/17,1
8/19/17,1
8/20/17,1
8/20/17,0
8/20/17,0
8/20/17,0
8/21/17,1
8/21/17,1
8/21/17,0
8/22/17,0
8/22/17,0
8/22/17,1
8/22/17,-1
8/23/17,1
8/23/17,1
8/23/17,0
8/23/17,0
8/23/17,1
8/23/17,1
8/25/17,0
8/25/17,-1
8/25/17,-1
8/25/17,0
8/25/17,1
8/25/17,0
8/25/17,0
8/25/17,1
8/25/17,1
8/25/17,0
8/25/17,0
8/25/17,1
8/26/17,1
8/26/17,0
8/27/17,1
8/27/17,1
8/27/17,-1
8/27/17,0
8/27/17,-1
8/27/17,1
8/27/17,1
8/27/17,0
8/27/17,1
8/27/17,1
8/27/17,-1
8/28/17,0
8/28/17,1
8/28/17,0
8/28/17,0
8/28/17,0
8/28/17,1
8/28/17,0
8/28/17,-1
8/28/17,0
8/28/17,-1
8/28/17,-1
8/28/17,1
8/28/17,0
8/28/17,-1
8/28/17,1
8/28/17,0
8/28/17,0
8/28/17,1
8/29/17,1
8/30/17,-1
8/30/17,0
8/30/17,1
8/30/17,1
8/31/17,-1
8/31/17,1
8/31/17,0
8/31/17,0
8/31/17,-1
9/4/17,1
9/4/17,-1
9/4/17,0
9/4/17,-1
9/4/17,-1
9/4/17,-1
9/4/17,1
9/4/17,0
9/4/17,0
9/8/17,0
9/12/17,1
9/12/17,0
9/13/17,1
9/13/17,0
9/14/17,0
9/14/17,0
9/14/17,1
9/14/17,1
9/15/17,1
9/16/17,0
9/16/17,-1
9/16/17,0
9/16/17,0
9/19/17,1
9/20/17,1
9/24/17,1
9/25/17,1
9/25/17,1
9/25/17,0
9/26/17,1
9/26/17,1
9/26/17,1
9/26/17,0
9/27/17,0
9/27/17,1
9/28/17,1
9/28/17,0
9/28/17,1
9/29/17,1
9/29/17,1
9/29/17,0
9/29/17,0
9/29/17,0
9/29/17,0
9/29/17,0
10/2/17,-1
10/2/17,1
10/4/17,0
10/5/17,1
10/5/17,1
10/5/17,1
10/5/17,1
10/5/17,1
10/5/17,1
10/5/17,-1
10/5/17,0
10/6/17,-1
10/6/17,1
10/6/17,0
10/6/17,-1
10/6/17,1
10/6/17,1
10/6/17,-1
10/6/17,0
10/6/17,0
10/6/17,-1
10/6/17,0
10/6/17,-1
10/6/17,1
10/6/17,1
10/6/17,-1
10/6/17,0
10/6/17,-1
10/6/17,1
10/6/17,1
10/7/17,-1
10/7/17,0
10/8/17,0
10/8/17,-1
10/8/17,0
10/8/17,0
10/8/17,1
10/8/17,1
10/9/17,0
10/11/17,-1
10/12/17,1
10/12/17,1
10/12/17,1
10/12/17,0
10/12/17,0
10/12/17,1
10/12/17,-1
10/12/17,0
10/12/17,0
10/14/17,0
